PoseIndex,X,Y,Theta
119,71.99037143538392,13.025060036871546,3.1406604711462736
120,70.99041437465524,13.025992835997172,3.140713595151882
121,69.99050481856162,13.026873909651277,3.1407144261320346
122,68.99061345535868,13.027750935157222,3.1406827855590933
123,67.99075065358936,13.028664118401528,3.1407199335867393
124,66.99095739970605,13.029535281642394,3.140807118006326
125,65.99122659388907,13.0303229427649,3.1408720279030367
126,64.99153742819412,13.031040403318343,3.1408902251698905
127,63.991904219718776,13.03174496455994,3.1409022430820217
128,62.99230757682926,13.032431463883187,3.140987557510401
129,61.99273221702558,13.033040916782985,3.141302534214236
130,60.99319989104822,13.033321138900636,-3.1414185902727136
131,59.9937214900525,13.033148772454659,-3.140824780387634
132,58.994274563294745,13.03237818941252,-3.1401932869064333
133,57.9948647297476,13.030974446498053,-3.139755786559289
134,56.99549668258252,13.029127358237998,-3.1400677831084924
135,55.99615250934405,13.02759788906545,-3.140581926690756
136,54.99682765350734,13.026581124077977,-3.141050181328189
137,53.997523068747704,13.026038886907296,-3.1414060293017734
138,52.9982361154242,13.025852011036886,3.1415374893068813
139,51.99896088737008,13.02590876824005,3.1414043827640996
140,50.999694001640066,13.02609352841307,3.141424175268114
141,50.00043817769264,13.026263257472145,3.1415509789160083
142,49.00118218259675,13.026298546632118,-3.1414833919506084
143,48.001936052735225,13.026187939929283,-3.14140234665542
144,47.00268522448307,13.02599038664346,-3.1415056105135126
145,46.00344205937333,13.02590154085667,3.1414416739988704
146,45.00420124995559,13.02605036803033,3.1410769923683204
147,44.00496067858018,13.026566080569493,3.1405961192386465
148,43.005721702227255,13.02756533582083,3.1400778322100003
149,42.0064800943942,13.029085916977833,3.139754749241293
150,41.00723980214951,13.030932459318931,3.1401733218706545
151,40.00795129707122,13.032357010194026,3.1407721822461405
152,39.00865004352642,13.03318658990392,3.1413467053023494
153,38.009300312140596,13.033431303683724,-3.141382822256929
154,37.00988467936702,13.033232786964227,-3.1410551363442774
155,36.010426464396694,13.032691914822388,-3.1409049169661416
156,35.010927741137,13.032008038240264,-3.140891225605873
157,34.01138191080577,13.031304900132612,-3.140895417138221
158,33.01179366079824,13.030608801400039,-3.140871152524973
159,32.01215856091548,13.029886123907735,-3.1408245543507842
160,31.01249982488653,13.029117924199037,-3.140759583435989
161,30.012751696908467,13.02828219135462,-3.1407936679549886
162,29.013005529684573,13.02748235503344,-3.1408199790504625
163,28.013239231301334,13.02670864312444,-3.1407972288915142
164,27.01342584704654,13.025912167668343,-3.140744475948912
165,26.01358749691778,13.025062498851572,-3.140666619682396
166,25.013728846909594,13.024133812653563,-3.1406602453583785
167,24.013857160293895,13.023199053087453,-3.1406930622763896
168,23.013997114611755,13.022296947793635,-3.140749106095044
169,22.014175523997626,13.021451696635138,-3.1408035238800625
170,21.01439026154182,13.020660186662115,-3.140942753759685
171,20.01469303388217,13.02000875550676,-3.1411150989763015
172,19.015068209393277,13.019530483622551,-3.141259928470688
173,18.015482755542124,13.01919770942318,-3.141372235215838
174,17.01592399968687,13.018976615854264,-3.1415248680109946
175,16.01642240274406,13.018909045240438,3.1415083083848776
176,15.016916865115707,13.018993813445622,3.1413435003616916
177,14.017432274548012,13.019245058669851,3.1412932625327965
178,13.017880282093525,13.019545420552188,3.141238863106751
179,12.01829212863934,13.019900488153667,3.1411968621175475
180,11.018653395086101,13.020298086107195,3.141198212240334
181,10.018949659379656,13.0206944192612,3.141256814106149
182,9.01920006182333,13.021034079648862,3.141557458981343
183,8.01935165779232,13.021070498867743,-3.141251219127904
184,7.019467650592728,13.020730033799426,-3.1407283716837937
185,6.019541961045036,13.019862497841451,-3.140351616746011
186,5.0195417718311015,13.018303779788024,1.5714530225415615
187,5.018885683885829,14.017715776440372,1.5711297232058805
188,5.018552828443846,15.017053930305165,1.5709568882500737
189,5.018392317442424,16.016397380280758,1.5708381866960914
190,5.018349448021837,17.015796876850263,1.5706681558889704
191,5.018476102499762,18.015375900782214,1.5703430556421745
192,5.018427624143603,18.015366720678767,-0.0008906252091948119
193,6.018324932684954,18.01446974852403,-0.0009157867618379573
194,7.018158750472875,18.013549312319874,-0.0007301493235097337
195,8.017946782033809,18.012816323370537,-0.0004361933859154883
196,9.017712258517246,18.012379004899486,-0.0001275826429946544
197,10.017486913343824,18.01225297946936,5.469577047819336e-06
198,11.017227775989463,18.012259433949914,3.829971283754063e-05
199,12.016926754392504,18.012297206433782,0.00014253718538194553
200,13.016621103446116,18.01243966732934,0.0002870654502936308
201,14.016344972170659,18.012728721948637,0.00030722866870512843
202,15.016034111774815,18.01303555177923,0.00043785803438422605
203,16.015753793288756,18.013473191237782,0.0006991542995481342
204,17.015555576526978,18.01417449448935,0.000867610859859861
205,18.015370002514832,18.015044216543842,0.0010466024245422635
206,19.015253167462753,18.016094022385694,0.0011438172673190702
207,20.015166387947843,18.017240950650656,0.0012166392013848225
208,21.015132016201576,18.018461256196417,0.001214127167558863
209,22.015098286722246,18.01967875931194,0.001176869041294803
210,23.015029829428602,18.020858928141628,0.0012196911905518909
211,24.015009015705616,18.02208220547427,0.001208213385709147
212,25.01497681537279,18.023293798120054,0.00118439236820226
213,26.014907577213236,18.024480888984066,0.0011853847543299204
214,27.01482282825795,18.02567003093506,0.0011682978767503373
215,28.014695570207536,18.026841559836033,0.0011184493589253284
216,29.01452516213126,18.027963318500035,0.0010528541923654194
217,30.014293975427922,18.029018278402162,0.0010356266193294569
218,31.014009440410657,18.03005637417005,0.0010536692685885359
219,32.01368853235493,18.031112988875766,0.0010377781331252765
220,33.01332897714707,18.03215309688425,0.0009920468924859997
221,34.01289418129589,18.033147280894834,0.0009781071757594332
222,35.01240341040604,18.03412618021993,0.0010015045334914275
223,36.01187141032287,18.03513020665765,0.0010197929548269138
224,37.01131448246122,18.036149569548748,0.0009193963957689074
225,38.010677899700624,18.037071215256862,0.0008113042153933799
226,39.009979037255036,18.0378806332496,0.0007464372844022028
227,40.00923212386772,18.038628095321755,0.0007486258981779384
228,41.008434155343075,18.03937467761826,0.0007986913351920564
229,42.00758085149582,18.0401751524692,0.0008385368746502861
230,43.00671673993657,18.041014779177438,0.0006981642587091362
231,44.00578271985612,18.041714223122284,0.0005375299380291657
232,45.00480689895701,18.042257814841502,0.0003858204366263892
233,46.00380068616755,18.042643033479216,0.00027665778613727597
234,47.00276234464818,18.042925126272,0.00020245707062608296
235,48.001705738282176,18.0431264575085,0.00014095583971753233
236,49.00064506720749,18.04326352109988,7.188680931130547e-05
237,49.99955625497274,18.043332674879295,7.210241465529575e-06
238,50.99845163853799,18.043323097275028,-6.915258298450424e-05
239,51.99734794939131,18.04325260878924,-0.00015479500554586208
240,52.99628740300837,18.04312387908426,-0.00020463265886951917
241,53.99521376292484,18.04292102219428,-0.0002915224524342594
242,54.99417801628677,18.042647421204418,-0.00037240889416864713
243,55.99315289182737,18.042276522105198,-0.000501088328672378
244,56.99216959805905,18.041779399609474,-0.0006526190426901255
245,57.991215920766045,18.04112644426132,-0.0007909695505011304
246,58.99031104218172,18.040332879595717,-0.0008328854355064106
247,59.98948596549107,18.03949779409328,-0.0007779532330533239
248,60.98867171806799,18.038719643547797,-0.000747446912046146
249,61.98791248504617,18.037971311529983,-0.0007717982862537778
250,62.9872221824563,18.037200128191696,-0.000854560080612847
251,63.98658052575209,18.036344038931833,-0.0009556415944760756
252,64.98600220580067,18.035389223794702,-0.0009889972341597067
253,65.98548687327984,18.03439742807415,-0.0009608357448302547
254,66.98501300913995,18.033439843332385,-0.0009623844253016723
255,67.98457946047098,18.03247553825228,-0.0010049062501305554
256,68.98420446015567,18.03147257400867,-0.001060381581057105
257,69.98390667043806,18.030408670251624,-0.0010305296233541598
258,70.98364340229806,18.02937834279317,-0.0010251116700347822
259,71.98341781606167,18.028351109846145,-0.0010670088412582971
260,72.9832499840596,18.027282717811197,-0.001125829447385121
261,73.98316386122683,18.02615313807672,-0.001092077418905776
262,74.98307267268201,18.02505907825668,-0.001125427133443392
263,75.98303010806914,18.02393107819751,-0.001182866070011112
264,76.98301377528905,18.022745087654823,-0.0012659620113695067
265,77.98304674078452,18.021475384732312,-0.0012915137376130305
266,78.98309138401248,18.020179303699024,-0.0012746411188232032
267,79.98310678532023,18.01890150128069,-0.0012603424406750548
268,80.98311475019469,18.01763614144003,-0.001190728215962247
269,81.98311852037315,18.016441087076558,-0.000986248644918876
270,82.9830577381797,18.01545138616285,-0.0007644514585498796
271,83.98292581725849,18.014685364271497,-0.0005729961146520845
272,84.98274406601466,18.014111126458904,-0.00043612269250964067
273,85.98253288815593,18.013674287085927,-0.0003312274534530525
274,86.9823048486605,18.013342413543334,-0.00027792933391017745
275,87.9820743099626,18.01306493764994,-0.00034032990629417724
276,88.98187400857661,18.012723164231907,-0.00036407952457822787
277,89.9816599122685,18.012358451159976,-0.0004190028274526875
278,90.9814418964465,18.01193975338084,-0.0006337014212502303
279,91.98126154981074,18.011305289772583,-0.0009306264938477276
280,92.98111695676523,18.01037043915576,-0.001059494411586683
281,93.98096953230939,18.009304745033763,-0.000836838311297975
282,94.98096296961683,18.008269688593856,1.5707652861609753
283,94.9809891036739,19.007965511211594,1.5711104290678104
284,94.98067169078611,20.007643623703657,1.5712019756621192
285,94.98026311675346,21.007371737212267,1.5711414675806725
286,94.97991640011985,22.007122167982207,1.5709895214305212
287,94.97972148488923,23.00695217308229,1.5707480004979604
288,94.97969631885557,23.006950349640547,3.1412915895056672
289,93.97967957405227,23.007254898040134,3.141276613820055
290,92.97969380066966,23.00757293911592,3.1413402613190846
291,91.97974138123989,23.00782585130467,3.141358294073945
292,90.97979595853111,23.008060264349087,3.1412827194772
293,89.97982800337631,23.00837065963998,3.1411407696765226
294,88.97986873386955,23.00882329138153,3.1409245197621485
295,87.97989135566117,23.009494073012025,3.1407706075195443
296,86.97988382677349,23.010319617075975,3.140731078194825
297,85.97989535398642,23.01118317501925,3.1406394355614022
298,84.9798790580825,23.01213935105031,3.140540554898141
299,83.97983329044457,23.01319469304561,3.1404686470327046
300,82.97978992278682,23.014321869807777,3.140368716354057
301,81.97972108719324,23.015549934054008,3.1403404799436743
302,80.97965530489749,23.016805975304493,3.140305768330337
303,79.9795647222525,23.018097154350215,3.1403430811002484
304,78.97951802731765,23.019350235786185,3.140309624877493
305,77.97946915420638,23.02063710049378,3.1403037764658617
306,76.9794426657194,23.021930379831698,3.1403184637386286
307,75.97944001813497,23.023208227020525,3.140345580775242
308,74.97948331045642,23.02445887516324,3.140290485897366
309,73.97954379972116,23.025765082387,3.140279261841221
310,72.97966038229174,23.02708460496838,3.1402533538079296
311,71.97981856780676,23.028427499144417,3.1402146027425633
312,70.9799982319337,23.029810742620786,3.1402440469309596
313,69.98027138080388,23.031162839390532,3.1402471075953025
314,68.98061700312869,23.03251292243865,3.140203156375885
315,67.98102137214116,23.03390627430594,3.140154579601616
316,66.98145910430037,23.0353487309889,3.1401551952582634
317,65.98200753848232,23.03679004158035,3.1401340545037146
318,64.9826148024934,23.038253185809968,3.1401932474243486
319,63.983324063267865,23.039656888397325,3.14028096353738
320,62.98411211954895,23.040970442394467,3.140324559416773
321,61.98499499122353,23.042242168732386,3.14036175224821
322,60.98596131581244,23.04347431503544,3.140510520679087
323,59.98698399612706,23.04456052125243,3.140815844032277
324,58.98811580393031,23.045340368463496,3.1411818560350446
325,57.98933284507097,23.04575165173916,3.14158374400451
326,56.99060583672015,23.04577241263778,-3.141176896683341
327,55.99194624943643,23.04535187592134,-3.140910171906814
328,54.99331855802588,23.044684181879983,-3.141005671989775
329,53.994743519987225,23.04409120725137,-3.1412299742994345
330,52.99612839098312,23.04375033931472,-3.1413820093260076
331,51.997572660315036,23.043535062550095,-3.1414767113774955
332,50.999042942753476,23.04341565483077,-3.1415287133341776
333,50.00051489581862,23.043349185315364,-3.1415485638163902
334,49.00198429969619,23.04330481704593,3.1415914701261327
335,48.00346383980286,23.04330602881626,3.141530284106067
336,47.004922172188174,23.043375185686756,3.141373375462975
337,46.006380374169105,23.04359699609862,3.1411787033681886
338,45.0078202166828,23.044018769414226,3.140951051378124
339,44.00926222478117,23.04466680271134,3.1408754287506966
340,43.01067369287597,23.045390524120563,3.141272202870049
341,42.01203688011256,23.045715447406383,-3.1414654732858915
342,41.01325720403008,23.045554560777738,-3.141139239073514
343,40.01446476280544,23.04510484390463,-3.140835088683701
344,39.01558182811563,23.044327923159845,-3.1405638357796914
345,38.016617097856034,23.043298833530613,-3.1403702293303737
346,37.01755094958687,23.04207384522247,-3.1403395328613337
347,36.01838920699239,23.04081852983766,-3.140345524255018
348,35.01916824730902,23.039577692331026,-3.140281778381416
349,34.01986307569298,23.03826376932571,-3.140208782949937
350,33.02044186208004,23.036878466646616,-3.1402296009778565
351,32.020953701795065,23.03551248738407,-3.1402074643693534
352,31.02137365177375,23.034126592293877,-3.140195036330978
353,30.021720382221517,23.032724877002714,-3.1402568153552215
354,29.021997594382743,23.031386668120458,-3.140327348506216
355,28.022220883386918,23.03011912004626,-3.1403302324815874
356,27.022365364131108,23.02885314588474,-3.1403874441228457
357,26.022476566771978,23.027645228471666,-3.1404454185613817
358,25.02252901370268,23.02649459509623,-3.1404928293995567
359,24.022503513963397,23.025392072071096,-3.140570526048545
360,23.022434542939717,23.02436642260102,-3.1406855007616943
361,22.022333603860293,23.02345778213468,-3.1407592255311445
362,21.022176065398384,23.022622600716225,-3.140732244676883
363,20.022057132364907,23.021761354536693,-3.140610002923057
364,19.021974477401685,23.02077202661159,-3.140389165115465
365,18.021949520654385,23.019566053963832,-3.1401533793863154
366,17.02195872730039,23.018117155259468,-3.1401390371156968
367,16.021935904566497,23.016658898560014,-3.1402615142916765
368,15.021906250400972,23.015324903555356,-3.1403503424407124
369,14.02184369816047,23.014078697589035,-3.140546285178502
370,13.021830960076258,23.013031135076027,-3.140626451685113
371,12.02182385064221,23.012063983663236,-3.1405941645426925
372,11.021781601788819,23.011061807747808,-3.140662782498007
373,10.021753869814782,23.01013052410614,-3.14067449222802
374,9.021754499455678,23.00921035614711,-3.140624571081754
375,8.021751004825862,23.008238889284378,-3.140705732175031
376,7.021762079252561,23.00734782477733,-3.1409634545322933
377,6.021803341123509,23.006716764232625,-3.1412851554709924
378,5.021805208630572,23.006366946489845,1.5706875228500865
379,5.021915390332096,24.006317153636882,1.5704141006297976
380,5.022299864039641,25.00633135290874,1.570303342138724
381,5.0227949324261125,26.006358818863415,1.5703112425117736
382,5.023282321237211,27.006438373162734,1.5704662225523016
383,5.023615256141738,28.00653535974754,1.5708558463738385
384,5.0237067165613025,28.0065386935326,0.00046450161562674926
385,6.02381400835671,28.007005985090863,0.0007068534089372883
386,7.023957945555105,28.007715591178467,0.0008431447087957698
387,8.024102891190806,28.00856146492884,0.000918003862060369
388,9.02425396935062,28.00948407699261,0.0008008152718976907
389,10.024410462792218,28.01028731706459,0.0006392256019602359
390,11.024534573513211,28.01092763679452,0.0005666118415762914
391,12.024653956938895,28.011494440956962,0.0006179016689023504
392,13.024796597561908,28.012113313231133,0.0007465335140927273
393,14.024916955526546,28.012861023363282,0.0009430164672726581
394,15.025040803496188,28.01380794064855,0.0010539270231537368
395,16.025150792396307,28.01486454197254,0.0011571508947952652
396,17.025214610213396,28.016024994844493,0.001308821234220583
397,18.02527027400344,28.017337998458025,0.0013688535240141322
398,19.025281156046894,28.018713408496733,0.0012130292890496594
399,20.025371165411123,28.019929292912046,0.0010733452207180793
400,21.0255643910109,28.02100497218396,0.0009889583964093232
401,22.02584794784335,28.021995837783045,0.0009899318201804044
402,23.02621404943095,28.02298671227297,0.001142463447279457
403,24.026537309393554,28.024132939550817,0.0012181398778931159
404,25.026764718098672,28.025358198383504,0.0013341512188802778
405,26.026909735000967,28.026695379401115,0.0014637647012436964
406,27.027012448709854,28.028166655046046,0.0015302315988991188
407,28.027010324261322,28.029700385684745,0.001629634754081852
408,29.026944621580093,28.031337778256315,0.0016484735635807122
409,30.02676641025989,28.032990377698155,0.0016759787044931486
410,31.026496820270886,28.03467516466076,0.0017202136761662846
411,32.02614626750791,28.0363997425663,0.001772593588295361
412,33.025675777482384,28.038178494417146,0.0018687692480853237
413,34.02509894341315,28.04005230484576,0.001958325670394588
414,35.02443249939801,28.042017000792438,0.0019852903468779784
415,36.02363021940452,28.044007389288243,0.0020412201450407197
416,37.02271201838975,28.04605505500999,0.001968921421072332
417,38.02162873316993,28.048029598462346,0.0018821603569777016
418,39.02040391203003,28.049915691890714,0.0017805977795814839
419,40.019076064805994,28.051703669816856,0.001462301237554103
420,41.01757825790577,28.05316772205934,0.0010255119440446393
421,42.015927687140874,28.054197856692006,0.00048385927156301763
422,43.01416721007049,28.054682690386507,-0.00023591944260196004
423,44.01227726643469,28.054445951187184,-0.0008955021161559143
424,45.01024065093835,28.053544537638086,-0.0008193031288559342
425,46.00817955990024,28.052720367906016,-0.0004625680919766154
426,47.00626025821002,28.052293319399528,-0.0002672502250198846
427,48.00416355685193,28.052015670844394,-0.00011694085519092475
428,49.00206162181596,28.051913219246206,-5.6442938816761974e-05
429,49.99993920856698,28.05184960624225,-3.836871345200955e-05
430,50.99780225524588,28.051811136936244,1.1321098926303209e-05
431,51.99566251222037,28.051820105815114,9.147221380427933e-05
432,52.993545136917696,28.051911206891194,0.00028684517727140484
433,53.99142850099342,28.052199885429083,0.0005556929130032381
434,54.98933629401715,28.05275498263272,0.0008680020837315329
435,55.98724337474072,28.05363178425497,0.000924557049107413
436,56.98518809070615,28.05455668827927,0.00027906159849285276
437,57.98324316433984,28.054842526087164,-0.0005145222720056894
438,58.981626504643565,28.054251112975198,-0.0008504714693667195
439,59.97990990052321,28.053390333152564,-0.0016178427909144893
440,60.97845523272395,28.051770766869456,-0.0018097861181006559
441,61.97712535171216,28.04995807396948,-0.001897332544412061
442,62.975992774949326,28.04807060602521,-0.0019187579452154759
443,63.97495677302205,28.046146835946512,-0.0019597156386686205
444,64.97408445812303,28.04419365176606,-0.001962222988486869
445,65.97333035020326,28.042225272481698,-0.0019173048477537516
446,66.97270144947052,28.040310384827887,-0.0019202142510264715
447,67.97221622077173,28.038384046423992,-0.00183785151989446
448,68.97181619044127,28.036544869136033,-0.0017697539063747923
449,69.97151580287569,28.034770373414215,-0.0016957846211542982
450,70.97133689816134,28.033077760640282,-0.0015762128149775032
451,71.97122596160288,28.03149826131686,-0.0015292924568664243
452,72.97121091595686,28.02996339956047,-0.0014653115165094211
453,73.97127548033578,28.028494199960836,-0.0013759109986874257
454,74.97140836051626,28.027113269931753,-0.0013258163480653138
455,75.97166201408093,28.025783610871756,-0.0012140856128783992
456,76.97196054522784,28.024564605295648,-0.0011085392276838106
457,77.97233039952368,28.023453819922192,-0.0010421117858585161
458,78.97279276027159,28.022407757595236,-0.0010193345095452354
459,79.97313663194836,28.021387127297338,-0.0011111106891898703
460,80.97340731993528,28.020265809301158,-0.0012418141409491746
461,81.97354375515474,28.019020746639853,-0.0013420169062985088
462,82.97355738933359,28.0176676995249,-0.00128176941160771
463,83.97361549510767,28.01638230975247,-0.0011758552944101087
464,84.97371355117147,28.015202511402837,-0.001003760308608236
465,85.9738307743775,28.014196700692835,-0.0008852397174984706
466,86.97395258504734,28.01330963484637,-0.0008447125060150711
467,87.97407705169097,28.012463175765895,-0.0008467426903920493
468,88.97423502831555,28.011612280245966,-0.0007106882996074337
469,89.97438287045152,28.01089986802315,-0.0005793034816404241
470,90.97450722301735,28.010319472523484,-0.0005246479124577811
471,91.9746229416454,28.009793989840915,-0.000518168254915351
472,92.97472295210287,28.0092739969022,-0.0005183549439090423
473,93.97479565434516,28.0087538445737,-0.0004673313194617577
474,94.97479884134614,28.008206549511655,1.5705808394978016
475,94.97501566006854,29.008089364194973,1.5709426027010964
476,94.97486835951656,30.008025776701444,1.5712537358288732
477,94.97440755183008,31.007979521952617,1.5713734527881436
478,94.97382730379844,32.00794947514606,1.5713225155751824
479,94.973297006466,33.007953745556186,1.5710249197327224
480,94.97317886262024,33.007954081869656,3.1415818035492804
481,93.97303214547024,33.007966036525836,3.1414139584761265
482,92.97284070049477,33.008145920811515,3.141287160938948
483,91.97258604933762,33.00845282641696,3.1411922489982995
484,90.97233203822248,33.00885456780048,3.1410852840814116
485,89.97205632652579,33.00936340174381,3.1409704478726543
486,88.97176692167385,33.00998793426792,3.140865288033124
487,87.97147220868236,33.01071798233742,3.1408204119843335
488,86.97115626916484,33.01149354221744,3.14083513153858
489,85.97085254183547,33.01225285003201,3.140809481397237
490,84.97057852523984,33.01303843675225,3.1406943953257667
491,83.9703037059684,33.01393882355861,3.1405361614381526
492,82.97007066308969,33.01499910456464,3.140353049567913
493,81.96984983650113,33.01624351223469,3.140312375063168
494,80.96969819256115,33.01753009365082,3.1404168893503397
495,79.96939057137314,33.01870904895584,3.1405178965164597
496,78.96893496189445,33.01978635258412,3.140548174495513
497,77.96832792093086,33.0208336606354,3.140515912698399
498,76.96754945388027,33.021912660777836,3.140412912015253
499,75.96688595958967,33.02309511897504,3.140230027605351
500,74.9662615760349,33.02446794680261,3.1401214672096325
501,73.96577717268644,33.02594240645804,3.140003026197208
502,72.96537240934157,33.02754120169537,3.139850940453653
